Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
c y									0.000	0	0	0.0		0		0	0.000		15	13	1	1	Q y, c 1, J y, n y, X y, l y, c a, c @, c u, @ y, i y, y y, u y, c 1 y, y	53159.0
C y									0.000	0	0	0.0		0		0	0.000		15	13	1	1	Q y, C u, C 1, C @, J y, C a, n y, X y, l y, @ y, i y, y y, u y, C u y, y	60027.0769231
cy E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
Cy E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
cy E n									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, Jy E n	32152.3333333
cy E N									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Cy E n									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, Jy E n	32152.3333333
Cy E N									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c y n									0.000	0	0	0.0		0		0	0.000		10	9	0	1	Q y n, J y n, X y n, c a n, c u n, @ y n, u y n, i y n, c @ n, y n	4356.22222222
c y N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	c o N, c a N, c @ N	18022.3333333
C y n									0.000	0	0	0.0		0		0	0.000		10	9	0	1	C u n, Q y n, J y n, X y n, C @ n, C a n, @ y n, u y n, i y n, y n	4680.0
C y N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	C a N, C @ N, C o N	16505.6666667
E									0.000	0	0	0.0		0		0	0.000		22	5	17	0	i, a, y, @, u, i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	111335.635294
